invoice_id,branch,city,category,payment_method,date,unit_price,quantity,rating,profit_margin,total_price,year,month
3951,WALM007,Arlington,Home and lifestyle,Ewallet,2022-03-08,16.0,3.0,7.0,0.48,48.0,2022,march
3952,WALM088,Cleburne,Fashion accessories,Ewallet,2021-10-25,57.0,1.0,5.0,0.33,57.0,2021,october
3953,WALM001,Houston,Home and lifestyle,Ewallet,2023-12-20,77.0,3.0,5.0,0.36,231.0,2023,december
3954,WALM039,Longview,Fashion accessories,Ewallet,2020-09-13,38.0,3.0,5.0,0.48,114.0,2020,september
3955,WALM013,Irving,Home and lifestyle,Ewallet,2022-08-22,39.0,2.0,6.0,0.48,78.0,2022,august
3956,WALM077,Coppell,Fashion accessories,Ewallet,2020-08-09,66.0,3.0,4.0,0.33,198.0,2020,august
3957,WALM016,Brownsville,Home and lifestyle,Ewallet,2022-05-09,21.0,2.0,9.0,0.48,42.0,2022,may
3958,WALM098,Mineral Wells,Fashion accessories,Ewallet,2023-10-20,38.0,1.0,9.0,0.18,38.0,2023,october
3959,WALM098,Mineral Wells,Home and lifestyle,Ewallet,2022-04-08,59.0,3.0,5.0,0.18,177.0,2022,april
3960,WALM010,Laredo,Fashion accessories,Ewallet,2021-10-24,61.0,1.0,9.0,0.48,61.0,2021,october
3961,WALM097,Alice,Home and lifestyle,Ewallet,2020-08-15,46.0,2.0,7.0,0.18,92.0,2020,august
3962,WALM092,Lake Jackson,Fashion accessories,Ewallet,2021-09-22,76.0,2.0,4.0,0.33,152.0,2021,september
3963,WALM018,Frisco,Home and lifestyle,Ewallet,2023-10-20,63.0,3.0,9.0,0.48,189.0,2023,october
3964,WALM020,Killeen,Fashion accessories,Ewallet,2021-02-08,16.0,3.0,9.0,0.48,48.0,2021,febuary
3965,WALM007,Arlington,Home and lifestyle,Ewallet,2021-05-11,67.0,1.0,4.0,0.48,67.0,2021,may
3966,WALM036,Allen,Fashion accessories,Ewallet,2021-09-29,27.0,3.0,7.0,0.48,81.0,2021,september
3967,WALM063,Georgetown,Home and lifestyle,Ewallet,2023-05-10,21.0,1.0,4.0,0.33,21.0,2023,may
3968,WALM013,Irving,Fashion accessories,Ewallet,2020-12-29,20.0,3.0,7.0,0.48,60.0,2020,december
3969,WALM091,Little Elm,Home and lifestyle,Ewallet,2023-08-08,59.0,2.0,5.0,0.33,118.0,2023,august
3970,WALM051,New Braunfels,Fashion accessories,Ewallet,2020-04-10,76.0,3.0,8.0,0.57,228.0,2020,april
3971,WALM052,Mansfield,Home and lifestyle,Ewallet,2020-01-10,27.0,3.0,8.0,0.57,81.0,2020,january
3972,WALM097,Alice,Fashion accessories,Ewallet,2023-12-23,31.0,3.0,4.0,0.18,93.0,2023,december
3973,WALM081,Friendswood,Home and lifestyle,Ewallet,2021-10-27,19.0,1.0,5.0,0.33,19.0,2021,october
3974,WALM096,Eagle Pass,Fashion accessories,Ewallet,2020-09-22,66.0,2.0,5.0,0.18,132.0,2020,september
3975,WALM016,Brownsville,Home and lifestyle,Ewallet,2023-10-17,32.0,2.0,8.0,0.48,64.0,2023,october
3976,WALM062,Galveston,Fashion accessories,Ewallet,2022-12-25,20.0,3.0,9.0,0.33,60.0,2022,december
3977,WALM001,Houston,Home and lifestyle,Ewallet,2023-09-28,69.0,3.0,4.0,0.36,207.0,2023,september
3978,WALM067,Haltom City,Fashion accessories,Ewallet,2023-09-29,53.0,2.0,8.0,0.33,106.0,2023,september
3979,WALM097,Alice,Home and lifestyle,Ewallet,2022-10-27,39.0,1.0,4.0,0.18,39.0,2022,october
3980,WALM100,Canyon,Fashion accessories,Ewallet,2020-09-23,39.0,1.0,6.0,0.18,39.0,2020,september
3981,WALM002,Dallas,Home and lifestyle,Ewallet,2020-10-14,63.0,3.0,6.0,0.36,189.0,2020,october
3982,WALM083,Farmers Branch,Fashion accessories,Ewallet,2023-11-09,74.0,2.0,6.0,0.33,148.0,2023,november
3983,WALM043,Baytown,Home and lifestyle,Ewallet,2022-06-11,54.0,1.0,5.0,0.48,54.0,2022,june
3984,WALM061,Cedar Park,Fashion accessories,Ewallet,2020-08-25,24.0,1.0,6.0,0.33,24.0,2020,august
3985,WALM051,New Braunfels,Home and lifestyle,Ewallet,2020-05-12,73.0,2.0,6.0,0.48,146.0,2020,may
3986,WALM052,Mansfield,Fashion accessories,Ewallet,2022-12-29,72.0,1.0,6.0,0.57,72.0,2022,december
3987,WALM024,Carrollton,Home and lifestyle,Ewallet,2023-11-08,54.0,3.0,4.0,0.48,162.0,2023,november
3988,WALM076,Huntsville,Fashion accessories,Ewallet,2022-09-17,16.0,3.0,9.0,0.33,48.0,2022,september
3989,WALM088,Cleburne,Home and lifestyle,Ewallet,2022-12-25,29.0,2.0,9.0,0.33,58.0,2022,december
3990,WALM062,Galveston,Fashion accessories,Ewallet,2022-06-09,72.0,3.0,5.0,0.33,216.0,2022,june
3991,WALM094,Alamo,Home and lifestyle,Ewallet,2023-11-18,69.0,1.0,7.0,0.33,69.0,2023,november
3992,WALM048,Harlingen,Fashion accessories,Ewallet,2022-12-19,51.0,2.0,8.0,0.48,102.0,2022,december
3993,WALM011,Lubbock,Home and lifestyle,Ewallet,2023-06-12,22.0,1.0,5.0,0.48,22.0,2023,june
3994,WALM085,Kerrville,Fashion accessories,Ewallet,2021-06-09,69.0,3.0,6.0,0.33,207.0,2021,june
3995,WALM034,College Station,Home and lifestyle,Ewallet,2022-10-20,58.0,3.0,7.0,0.48,174.0,2022,october
3996,WALM015,Grand Prairie,Fashion accessories,Ewallet,2021-11-28,23.0,2.0,6.0,0.48,46.0,2021,november
3997,WALM004,Austin,Home and lifestyle,Ewallet,2023-04-08,69.0,2.0,9.0,0.48,138.0,2023,april
3998,WALM100,Canyon,Fashion accessories,Ewallet,2020-10-20,45.0,1.0,5.0,0.18,45.0,2020,october
3999,WALM027,Abilene,Home and lifestyle,Ewallet,2020-11-22,20.0,2.0,4.0,0.48,40.0,2020,november
4000,WALM096,Eagle Pass,Fashion accessories,Ewallet,2021-10-27,42.0,1.0,7.0,0.18,42.0,2021,october
4001,WALM009,Plano,Home and lifestyle,Ewallet,2021-08-29,55.0,1.0,7.0,0.48,55.0,2021,august
4002,WALM064,Bedford,Fashion accessories,Ewallet,2023-09-11,17.0,1.0,4.0,0.33,17.0,2023,september
4003,WALM028,Odessa,Home and lifestyle,Ewallet,2020-08-14,17.0,2.0,6.0,0.48,34.0,2020,august
4004,WALM066,Grapevine,Fashion accessories,Ewallet,2023-12-31,69.0,2.0,8.0,0.33,138.0,2023,december
4005,WALM077,Coppell,Home and lifestyle,Ewallet,2021-12-08,49.0,2.0,8.0,0.33,98.0,2021,december
4006,WALM058,Port Arthur,Fashion accessories,Ewallet,2020-11-30,67.0,3.0,4.0,0.33,201.0,2020,november
4007,WALM071,Lufkin,Home and lifestyle,Ewallet,2023-09-28,21.0,3.0,4.0,0.33,63.0,2023,september
4008,WALM026,Denton,Fashion accessories,Ewallet,2022-08-16,23.0,1.0,9.0,0.48,23.0,2022,august
4009,WALM100,Canyon,Home and lifestyle,Ewallet,2021-11-21,51.0,3.0,6.0,0.18,153.0,2021,november
4010,WALM008,Corpus Christi,Fashion accessories,Ewallet,2022-12-29,68.0,1.0,4.0,0.48,68.0,2022,december
4011,WALM026,Denton,Home and lifestyle,Ewallet,2023-10-10,45.0,2.0,4.0,0.48,90.0,2023,october
4012,WALM094,Alamo,Fashion accessories,Ewallet,2021-09-11,81.0,2.0,6.0,0.33,162.0,2021,september
4013,WALM039,Longview,Home and lifestyle,Ewallet,2021-09-15,45.0,3.0,4.0,0.48,135.0,2021,september
4014,WALM024,Carrollton,Fashion accessories,Ewallet,2021-09-20,43.0,3.0,7.0,0.48,129.0,2021,september
4015,WALM039,Longview,Home and lifestyle,Ewallet,2022-01-10,18.0,1.0,7.0,0.48,18.0,2022,january
4016,WALM045,Missouri City,Fashion accessories,Credit card,2023-01-11,54.0,3.0,4.0,0.48,162.0,2023,january
4017,WALM027,Abilene,Home and lifestyle,Ewallet,2023-08-27,56.0,3.0,5.0,0.48,168.0,2023,august
4018,WALM061,Cedar Park,Fashion accessories,Ewallet,2021-11-20,44.0,1.0,7.0,0.33,44.0,2021,november
4019,WALM008,Corpus Christi,Home and lifestyle,Ewallet,2020-03-11,66.0,2.0,7.0,0.48,132.0,2020,march
4020,WALM076,Huntsville,Fashion accessories,Ewallet,2022-09-11,22.0,3.0,6.0,0.33,66.0,2022,september
4021,WALM052,Mansfield,Home and lifestyle,Ewallet,2021-09-22,72.0,1.0,7.0,0.57,72.0,2021,september
4022,WALM023,Midland,Fashion accessories,Ewallet,2021-06-10,50.0,1.0,6.0,0.48,50.0,2021,june
4023,WALM097,Alice,Home and lifestyle,Ewallet,2020-10-09,68.0,1.0,7.0,0.18,68.0,2020,october
4024,WALM006,El Paso,Fashion accessories,Ewallet,2021-12-27,19.0,1.0,9.0,0.48,19.0,2021,december
4025,WALM088,Cleburne,Home and lifestyle,Ewallet,2020-12-23,71.0,1.0,9.0,0.33,71.0,2020,december
4026,WALM051,New Braunfels,Fashion accessories,Ewallet,2021-10-18,19.0,3.0,5.0,0.57,57.0,2021,october
4027,WALM034,College Station,Home and lifestyle,Ewallet,2020-12-19,38.0,1.0,5.0,0.48,38.0,2020,december
4028,WALM083,Farmers Branch,Fashion accessories,Ewallet,2022-09-30,16.0,3.0,6.0,0.33,48.0,2022,september
4029,WALM064,Bedford,Home and lifestyle,Ewallet,2021-08-27,25.0,3.0,5.0,0.33,75.0,2021,august
4030,WALM077,Coppell,Fashion accessories,Ewallet,2022-09-19,33.0,1.0,7.0,0.33,33.0,2022,september
4031,WALM030,Richardson,Home and lifestyle,Ewallet,2021-12-28,41.0,2.0,5.0,0.48,82.0,2021,december
4032,WALM031,Lewisville,Fashion accessories,Ewallet,2022-11-19,41.0,2.0,8.0,0.48,82.0,2022,november
4033,WALM039,Longview,Home and lifestyle,Ewallet,2020-06-08,63.0,2.0,4.0,0.48,126.0,2020,june
4034,WALM026,Denton,Fashion accessories,Ewallet,2023-09-16,77.0,1.0,7.0,0.48,77.0,2023,september
4035,WALM062,Galveston,Home and lifestyle,Ewallet,2020-11-20,64.0,2.0,9.0,0.33,128.0,2020,november
4036,WALM007,Arlington,Fashion accessories,Ewallet,2021-09-09,84.0,2.0,9.0,0.48,168.0,2021,september
4037,WALM002,Dallas,Home and lifestyle,Ewallet,2023-12-23,30.0,2.0,4.0,0.36,60.0,2023,december
4038,WALM095,Big Spring,Fashion accessories,Ewallet,2020-11-19,44.0,3.0,4.0,0.33,132.0,2020,november
4039,WALM022,Mesquite,Home and lifestyle,Ewallet,2023-07-09,59.0,3.0,8.0,0.48,177.0,2023,july
4040,WALM085,Kerrville,Fashion accessories,Ewallet,2023-03-09,39.0,1.0,9.0,0.33,39.0,2023,march
4041,WALM007,Arlington,Home and lifestyle,Ewallet,2022-12-18,24.0,2.0,8.0,0.48,48.0,2022,december
4042,WALM037,League City,Fashion accessories,Ewallet,2022-01-08,74.0,3.0,8.0,0.48,222.0,2022,january
4043,WALM036,Allen,Home and lifestyle,Ewallet,2020-05-11,61.0,2.0,8.0,0.48,122.0,2020,may
4044,WALM024,Carrollton,Fashion accessories,Ewallet,2022-01-10,40.0,2.0,9.0,0.48,80.0,2022,january
4045,WALM093,Angleton,Home and lifestyle,Ewallet,2022-10-13,73.0,3.0,9.0,0.33,219.0,2022,october
4046,WALM090,Brownwood,Fashion accessories,Ewallet,2020-08-27,79.0,3.0,7.0,0.33,237.0,2020,august
4047,WALM017,McKinney,Home and lifestyle,Ewallet,2022-01-08,75.0,1.0,4.0,0.48,75.0,2022,january
4048,WALM015,Grand Prairie,Fashion accessories,Ewallet,2021-09-24,57.0,2.0,5.0,0.48,114.0,2021,september
4049,WALM030,Richardson,Home and lifestyle,Ewallet,2020-06-10,25.0,2.0,4.0,0.48,50.0,2020,june
4050,WALM072,Lancaster,Fashion accessories,Ewallet,2023-12-23,80.0,3.0,7.0,0.33,240.0,2023,december
4051,WALM069,Rockwall,Home and lifestyle,Ewallet,2023-09-16,24.0,1.0,6.0,0.33,24.0,2023,september
4052,WALM012,Garland,Fashion accessories,Ewallet,2020-09-13,28.0,1.0,9.0,0.48,28.0,2020,september
4053,WALM052,Mansfield,Home and lifestyle,Ewallet,2020-01-12,79.0,2.0,9.0,0.57,158.0,2020,january
4054,WALM080,Nacogdoches,Fashion accessories,Ewallet,2020-08-31,15.0,2.0,6.0,0.33,30.0,2020,august
4055,WALM017,McKinney,Home and lifestyle,Ewallet,2022-08-27,24.0,3.0,4.0,0.48,72.0,2022,august
4056,WALM036,Allen,Fashion accessories,Ewallet,2021-11-25,68.0,2.0,6.0,0.48,136.0,2021,november
4057,WALM088,Cleburne,Home and lifestyle,Ewallet,2023-09-25,68.0,2.0,8.0,0.33,136.0,2023,september
4058,WALM036,Allen,Fashion accessories,Ewallet,2021-05-09,67.0,1.0,7.0,0.48,67.0,2021,may
4059,WALM062,Galveston,Home and lifestyle,Ewallet,2021-11-19,35.0,3.0,4.0,0.33,105.0,2021,november
4060,WALM085,Kerrville,Fashion accessories,Ewallet,2020-01-12,23.0,1.0,8.0,0.33,23.0,2020,january
4061,WALM077,Coppell,Home and lifestyle,Ewallet,2022-06-10,70.0,3.0,9.0,0.33,210.0,2022,june
4062,WALM011,Lubbock,Fashion accessories,Ewallet,2022-10-17,20.0,1.0,8.0,0.48,20.0,2022,october
4063,WALM068,Burleson,Home and lifestyle,Ewallet,2020-10-22,29.0,1.0,6.0,0.33,29.0,2020,october
4064,WALM093,Angleton,Fashion accessories,Ewallet,2020-11-09,44.0,2.0,6.0,0.33,88.0,2020,november
4065,WALM041,Mission,Home and lifestyle,Ewallet,2022-09-21,24.0,1.0,4.0,0.48,24.0,2022,september
4066,WALM041,Mission,Fashion accessories,Ewallet,2020-01-08,36.0,3.0,9.0,0.48,108.0,2020,january
4067,WALM024,Carrollton,Home and lifestyle,Ewallet,2020-01-10,76.0,1.0,9.0,0.48,76.0,2020,january
4068,WALM034,College Station,Fashion accessories,Ewallet,2021-12-08,31.0,1.0,8.0,0.48,31.0,2021,december
4069,WALM019,Pasadena,Home and lifestyle,Ewallet,2021-10-12,75.0,1.0,6.0,0.48,75.0,2021,october
4070,WALM007,Arlington,Fashion accessories,Ewallet,2023-09-23,53.0,3.0,6.0,0.48,159.0,2023,september
4071,WALM096,Eagle Pass,Home and lifestyle,Ewallet,2022-05-11,78.0,2.0,6.0,0.18,156.0,2022,may
4072,WALM095,Big Spring,Fashion accessories,Ewallet,2023-11-14,61.0,3.0,6.0,0.33,183.0,2023,november
4073,WALM030,Richardson,Home and lifestyle,Ewallet,2021-09-20,80.0,1.0,4.0,0.48,80.0,2021,september
4074,WALM045,Missouri City,Fashion accessories,Credit card,2020-08-26,47.0,1.0,4.0,0.48,47.0,2020,august
4075,WALM017,McKinney,Home and lifestyle,Ewallet,2021-09-22,56.0,3.0,6.0,0.48,168.0,2021,september
4076,WALM072,Lancaster,Fashion accessories,Ewallet,2021-06-11,77.0,1.0,4.0,0.33,77.0,2021,june
4077,WALM034,College Station,Home and lifestyle,Ewallet,2023-08-10,50.0,3.0,7.0,0.48,150.0,2023,august
4078,WALM088,Cleburne,Fashion accessories,Ewallet,2021-10-09,41.0,1.0,7.0,0.33,41.0,2021,october
4079,WALM010,Laredo,Home and lifestyle,Ewallet,2020-02-09,79.0,3.0,5.0,0.48,237.0,2020,febuary
4080,WALM083,Farmers Branch,Fashion accessories,Ewallet,2023-11-15,53.0,2.0,9.0,0.33,106.0,2023,november
4081,WALM015,Grand Prairie,Home and lifestyle,Ewallet,2020-10-28,20.0,3.0,6.0,0.48,60.0,2020,october
4082,WALM017,McKinney,Fashion accessories,Ewallet,2022-08-16,63.0,3.0,4.0,0.48,189.0,2022,august
4083,WALM062,Galveston,Home and lifestyle,Ewallet,2021-11-18,67.0,3.0,9.0,0.33,201.0,2021,november
4084,WALM076,Huntsville,Fashion accessories,Ewallet,2023-09-16,50.0,1.0,8.0,0.33,50.0,2023,september
4085,WALM078,Del Rio,Home and lifestyle,Ewallet,2023-12-26,58.0,1.0,6.0,0.33,58.0,2023,december
4086,WALM044,Pharr,Fashion accessories,Ewallet,2020-12-17,55.0,3.0,5.0,0.48,165.0,2020,december
4087,WALM094,Alamo,Home and lifestyle,Ewallet,2022-12-17,82.0,2.0,7.0,0.33,164.0,2022,december
4088,WALM008,Corpus Christi,Fashion accessories,Ewallet,2021-08-13,58.0,2.0,5.0,0.48,116.0,2021,august
4089,WALM044,Pharr,Home and lifestyle,Ewallet,2021-09-19,74.0,1.0,4.0,0.48,74.0,2021,september
4090,WALM078,Del Rio,Fashion accessories,Ewallet,2021-10-14,78.0,2.0,8.0,0.33,156.0,2021,october
4091,WALM049,North Richland Hills,Home and lifestyle,Ewallet,2023-09-13,49.0,1.0,7.0,0.48,49.0,2023,september
4092,WALM005,Fort Worth,Fashion accessories,Ewallet,2022-06-12,80.0,1.0,7.0,0.48,80.0,2022,june
4093,WALM058,Port Arthur,Home and lifestyle,Ewallet,2021-10-31,17.0,1.0,4.0,0.33,17.0,2021,october
4094,WALM022,Mesquite,Fashion accessories,Ewallet,2022-10-30,73.0,2.0,9.0,0.48,146.0,2022,october
4095,WALM078,Del Rio,Home and lifestyle,Ewallet,2022-09-21,61.0,2.0,6.0,0.33,122.0,2022,september
4096,WALM053,Conroe,Fashion accessories,Ewallet,2021-10-21,48.0,3.0,7.0,0.21,144.0,2021,october
4097,WALM037,League City,Home and lifestyle,Ewallet,2023-03-12,38.0,1.0,6.0,0.48,38.0,2023,march
4098,WALM076,Huntsville,Fashion accessories,Ewallet,2020-12-26,85.0,3.0,9.0,0.33,255.0,2020,december
4099,WALM028,Odessa,Home and lifestyle,Ewallet,2021-05-11,53.0,1.0,4.0,0.48,53.0,2021,may
4100,WALM007,Arlington,Fashion accessories,Ewallet,2023-11-30,58.0,3.0,5.0,0.48,174.0,2023,november
4101,WALM060,DeSoto,Home and lifestyle,Ewallet,2021-10-27,43.0,3.0,8.0,0.33,129.0,2021,october
4102,WALM048,Harlingen,Fashion accessories,Ewallet,2023-04-08,33.0,2.0,6.0,0.48,66.0,2023,april
4103,WALM039,Longview,Home and lifestyle,Ewallet,2023-08-12,84.0,3.0,7.0,0.48,252.0,2023,august
4104,WALM059,Pflugerville,Fashion accessories,Ewallet,2021-09-10,34.0,2.0,5.0,0.33,68.0,2021,september
4105,WALM059,Pflugerville,Home and lifestyle,Ewallet,2022-08-22,15.0,2.0,9.0,0.33,30.0,2022,august
4106,WALM044,Pharr,Fashion accessories,Ewallet,2022-11-16,43.0,3.0,5.0,0.48,129.0,2022,november
4107,WALM092,Lake Jackson,Home and lifestyle,Ewallet,2022-12-31,70.0,2.0,5.0,0.33,140.0,2022,december
4108,WALM023,Midland,Fashion accessories,Ewallet,2023-09-08,67.0,3.0,9.0,0.48,201.0,2023,september
4109,WALM013,Irving,Home and lifestyle,Ewallet,2021-06-11,82.0,1.0,4.0,0.48,82.0,2021,june
4110,WALM001,Houston,Fashion accessories,Ewallet,2020-03-12,17.0,1.0,5.0,0.36,17.0,2020,march
4111,WALM060,DeSoto,Home and lifestyle,Ewallet,2022-08-16,43.0,1.0,9.0,0.33,43.0,2022,august
4112,WALM005,Fort Worth,Fashion accessories,Ewallet,2023-08-30,76.0,1.0,7.0,0.48,76.0,2023,august
4113,WALM015,Grand Prairie,Home and lifestyle,Ewallet,2021-01-08,30.0,2.0,6.0,0.48,60.0,2021,january
4114,WALM031,Lewisville,Fashion accessories,Ewallet,2020-10-19,78.0,2.0,7.0,0.48,156.0,2020,october
4115,WALM079,La Porte,Home and lifestyle,Ewallet,2023-10-22,66.0,2.0,9.0,0.33,132.0,2023,october
4116,WALM043,Baytown,Fashion accessories,Ewallet,2020-08-13,59.0,3.0,4.0,0.48,177.0,2020,august
4117,WALM024,Carrollton,Home and lifestyle,Ewallet,2021-01-10,61.0,2.0,9.0,0.48,122.0,2021,january
4118,WALM064,Bedford,Fashion accessories,Ewallet,2022-11-21,29.0,2.0,5.0,0.33,58.0,2022,november
4119,WALM063,Georgetown,Home and lifestyle,Ewallet,2023-12-29,27.0,1.0,8.0,0.33,27.0,2023,december
4120,WALM085,Kerrville,Fashion accessories,Ewallet,2023-11-19,84.0,3.0,8.0,0.33,252.0,2023,november
4121,WALM007,Arlington,Home and lifestyle,Ewallet,2022-07-12,36.0,2.0,8.0,0.48,72.0,2022,july
4122,WALM044,Pharr,Fashion accessories,Ewallet,2020-08-11,15.0,1.0,5.0,0.48,15.0,2020,august
4123,WALM033,Pearland,Home and lifestyle,Ewallet,2023-04-10,41.0,3.0,7.0,0.48,123.0,2023,april
4124,WALM057,Euless,Fashion accessories,Ewallet,2021-08-12,51.0,3.0,4.0,0.33,153.0,2021,august
4125,WALM094,Alamo,Home and lifestyle,Ewallet,2021-12-20,22.0,2.0,6.0,0.33,44.0,2021,december
4126,WALM077,Coppell,Fashion accessories,Ewallet,2023-08-12,41.0,1.0,8.0,0.33,41.0,2023,august
4127,WALM012,Garland,Home and lifestyle,Ewallet,2022-12-20,77.0,3.0,4.0,0.48,231.0,2022,december
4128,WALM021,McAllen,Fashion accessories,Ewallet,2022-09-19,37.0,2.0,4.0,0.48,74.0,2022,september
4129,WALM037,League City,Home and lifestyle,Ewallet,2023-03-08,71.0,1.0,9.0,0.48,71.0,2023,march
4130,WALM007,Arlington,Fashion accessories,Ewallet,2021-01-12,44.0,3.0,7.0,0.48,132.0,2021,january
4131,WALM064,Bedford,Home and lifestyle,Ewallet,2023-08-11,70.0,2.0,5.0,0.33,140.0,2023,august
4132,WALM026,Denton,Fashion accessories,Ewallet,2021-11-28,53.0,1.0,5.0,0.48,53.0,2021,november
4133,WALM076,Huntsville,Home and lifestyle,Ewallet,2023-12-25,20.0,1.0,9.0,0.33,20.0,2023,december
4134,WALM030,Richardson,Fashion accessories,Ewallet,2021-01-09,71.0,2.0,4.0,0.48,142.0,2021,january
4135,WALM092,Lake Jackson,Home and lifestyle,Ewallet,2023-09-14,69.0,1.0,4.0,0.33,69.0,2023,september
4136,WALM060,DeSoto,Fashion accessories,Ewallet,2022-09-11,26.0,3.0,4.0,0.33,78.0,2022,september
4137,WALM012,Garland,Home and lifestyle,Ewallet,2023-03-08,42.0,2.0,8.0,0.48,84.0,2023,march
4138,WALM021,McAllen,Fashion accessories,Ewallet,2023-08-16,58.0,3.0,7.0,0.48,174.0,2023,august
4139,WALM027,Abilene,Home and lifestyle,Ewallet,2021-05-09,40.0,2.0,5.0,0.48,80.0,2021,may
4140,WALM072,Lancaster,Fashion accessories,Ewallet,2020-08-28,42.0,1.0,7.0,0.33,42.0,2020,august
4141,WALM008,Corpus Christi,Home and lifestyle,Ewallet,2021-10-15,85.0,3.0,5.0,0.48,255.0,2021,october
4142,WALM078,Del Rio,Fashion accessories,Ewallet,2021-12-25,61.0,2.0,5.0,0.33,122.0,2021,december
4143,WALM062,Galveston,Home and lifestyle,Ewallet,2022-06-09,83.0,2.0,4.0,0.33,166.0,2022,june
4144,WALM021,McAllen,Fashion accessories,Ewallet,2022-07-09,15.0,1.0,6.0,0.48,15.0,2022,july
4145,WALM024,Carrollton,Home and lifestyle,Ewallet,2022-07-11,33.0,1.0,4.0,0.48,33.0,2022,july
4146,WALM034,College Station,Fashion accessories,Ewallet,2023-06-08,80.0,3.0,6.0,0.48,240.0,2023,june
4147,WALM034,College Station,Home and lifestyle,Ewallet,2022-11-30,28.0,3.0,5.0,0.48,84.0,2022,november
4148,WALM001,Houston,Fashion accessories,Ewallet,2021-11-11,54.0,3.0,8.0,0.36,162.0,2021,november
4149,WALM096,Eagle Pass,Home and lifestyle,Ewallet,2023-09-12,43.0,2.0,5.0,0.18,86.0,2023,september
4150,WALM063,Georgetown,Fashion accessories,Ewallet,2022-05-12,47.0,3.0,5.0,0.33,141.0,2022,may
4151,WALM013,Irving,Home and lifestyle,Ewallet,2023-10-14,77.0,1.0,7.0,0.48,77.0,2023,october
4152,WALM033,Pearland,Fashion accessories,Ewallet,2020-10-29,54.0,3.0,5.0,0.48,162.0,2020,october
4153,WALM022,Mesquite,Home and lifestyle,Ewallet,2023-04-08,82.0,1.0,4.0,0.48,82.0,2023,april
4154,WALM017,McKinney,Fashion accessories,Ewallet,2020-08-16,67.0,3.0,6.0,0.48,201.0,2020,august
4155,WALM080,Nacogdoches,Home and lifestyle,Ewallet,2020-12-29,38.0,3.0,8.0,0.33,114.0,2020,december
4156,WALM097,Alice,Fashion accessories,Ewallet,2021-08-17,50.0,2.0,5.0,0.18,100.0,2021,august
4157,WALM093,Angleton,Home and lifestyle,Ewallet,2023-10-23,18.0,2.0,4.0,0.33,36.0,2023,october
4158,WALM094,Alamo,Fashion accessories,Ewallet,2020-05-08,77.0,2.0,6.0,0.33,154.0,2020,may
4159,WALM014,Amarillo,Home and lifestyle,Ewallet,2021-05-09,67.0,1.0,7.0,0.48,67.0,2021,may
4160,WALM048,Harlingen,Fashion accessories,Ewallet,2023-08-13,63.0,2.0,7.0,0.48,126.0,2023,august
4161,WALM083,Farmers Branch,Home and lifestyle,Ewallet,2021-08-12,59.0,3.0,6.0,0.33,177.0,2021,august
4162,WALM016,Brownsville,Fashion accessories,Ewallet,2021-09-10,55.0,1.0,5.0,0.48,55.0,2021,september
4163,WALM090,Brownwood,Home and lifestyle,Ewallet,2021-10-17,56.0,3.0,7.0,0.33,168.0,2021,october
4164,WALM006,El Paso,Fashion accessories,Ewallet,2022-09-23,33.0,2.0,9.0,0.48,66.0,2022,september
4165,WALM070,Hurst,Home and lifestyle,Ewallet,2021-12-20,47.0,2.0,5.0,0.33,94.0,2021,december
4166,WALM027,Abilene,Fashion accessories,Ewallet,2023-12-23,15.0,3.0,7.0,0.48,45.0,2023,december
4167,WALM064,Bedford,Home and lifestyle,Ewallet,2022-10-25,58.0,2.0,5.0,0.33,116.0,2022,october
4168,WALM024,Carrollton,Fashion accessories,Ewallet,2023-11-15,16.0,3.0,6.0,0.48,48.0,2023,november
4169,WALM006,El Paso,Home and lifestyle,Ewallet,2021-07-10,26.0,3.0,5.0,0.48,78.0,2021,july
4170,WALM007,Arlington,Fashion accessories,Ewallet,2020-12-28,53.0,1.0,4.0,0.48,53.0,2020,december
4171,WALM060,DeSoto,Home and lifestyle,Ewallet,2023-10-10,29.0,1.0,9.0,0.33,29.0,2023,october
4172,WALM007,Arlington,Fashion accessories,Ewallet,2023-08-10,75.0,3.0,6.0,0.48,225.0,2023,august
4173,WALM058,Port Arthur,Home and lifestyle,Ewallet,2022-09-27,64.0,2.0,4.0,0.33,128.0,2022,september
4174,WALM026,Denton,Fashion accessories,Ewallet,2021-09-26,55.0,1.0,4.0,0.48,55.0,2021,september
4175,WALM039,Longview,Home and lifestyle,Ewallet,2021-09-18,31.0,1.0,7.0,0.48,31.0,2021,september
4176,WALM011,Lubbock,Fashion accessories,Ewallet,2023-10-23,42.0,1.0,5.0,0.48,42.0,2023,october
4177,WALM090,Brownwood,Home and lifestyle,Ewallet,2020-11-20,18.0,1.0,9.0,0.33,18.0,2020,november
4178,WALM001,Houston,Fashion accessories,Ewallet,2020-03-08,51.0,2.0,4.0,0.36,102.0,2020,march
4179,WALM077,Coppell,Home and lifestyle,Ewallet,2020-11-09,25.0,2.0,6.0,0.33,50.0,2020,november
4180,WALM045,Missouri City,Fashion accessories,Credit card,2022-10-23,50.0,3.0,6.0,0.48,150.0,2022,october
4181,WALM040,Edinburg,Home and lifestyle,Ewallet,2021-12-24,21.0,3.0,8.0,0.48,63.0,2021,december
